基礎演習Ｃ,"本授業は、基礎演習Ｂに引き続き、芸術を研究するために必要な知識と研究方法、研究手段の学習を行うが、基礎演習Ｂとは異なる教員での受講を推奨する。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーを行い、テーマを与えたグループディスカッション、さらに必要に応じてライブハウスやホール、劇場などでのフィールドワークを行う。グループディスカッションとフィールドワークで得られた成果は、レポートとプレゼンテーションによる結果報告により評価する。芸術を学び研究する上で必要となる、広い視野を持ち他者と価値観を共有する重要性の理解を目標とする。
"
基礎演習Ｄ,"本授業は、基礎演習Ｃに引き続き、芸術を研究するために必要な知識と研究方法、研究手段の学習を行うが、基礎演習Ｃとは異なる教員での受講を推奨する。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーを行い、テーマを与えたグループディスカッション、さらに必要に応じてライブハウスやホール、劇場などでのフィールドワークを行う。グループディスカッションとフィールドワークで得られた成果は、レポートとプレゼンテーションによる結果報告により評価する。芸術を学び研究する上で必要となる、広い視野を持ち他者と価値観を共有する重要性の理解を目標とする。
"
ゼミナールＡ,"本授業は、４年次の卒業研究で行う芸術の研究及び制作内容の決定と準備を行う。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーと指導を行い、必要に応じて学習と調査のためのフィールドワークを行う。最終的には卒業研究の内容を決めて報告書を作成させて、報告書と平常確認で評価を行う。必要な知識と能力を身に付けることにより、卒業研究で有意義な研究及び制作を行うことを目標とする。原則としてゼミナールＡとＢの教員が卒業研究の指導を引き続き行う。
"
ゼミナールＢ,"本授業は、ゼミナールＡで決めた卒業研究の内容を行うための、知識・能力の習得と情報収集を行う。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーと指導を行い、必要に応じて学習と調査のためのフィールドワークを行う。最終的には卒業研究を終わらせるまでのスケジュールを決めて計画書を作成させ、計画書と平常確認で評価を行う。必要な知識と能力を身に付け計画を立てることにより、卒業研究で有意義な研究及び制作を行うことを目標とする。原則としてゼミナールＡとＢの教員が卒業研究の指導を引き続き行う。
"
卒業研究Ａ,"本授業は、大学で得られた知識・能力と研究成果を基に、論文及び作品の制作を行う。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づく個別指導と、必要に応じてアンサンブルの指導を行う。論文は卒業研究Ｂで行うプレゼンテーション、作品は卒業研究Ｂで行うスタジオもしくはステージでの収録を目指して制作を行い、制作の中間報告で評価する。大学で行った学習・研究の集大成となる論文及び作品制作を目指す。
"
卒業研究Ｂ,"本授業は、卒業研究Ａに引き続き、大学で得られた知識・能力と研究成果を基に、論文及び作品の制作を行う。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づく個別指導と、必要に応じてアンサンブルの指導を行う。最終的に論文はプレゼンテーション、作品はスタジオもしくはステージで収録してネット配信を前提とした編集作業を行わせて評価する。大学で行った学習・研究の集大成となる論文及び作品制作を目指す。
"
音楽科教育法Ⅰ,"中等科音楽教員として授業を行う際に必要な基礎的な知識・技能の習得を目指す。具体的には、音楽科教育の意義や理念、中学校・高等学校における学習指導要領の内容、年間指導計画の在り方、教材研究、指導法等を学ぶ。この授業では、学習指導要領の理解及び学習評価の在り方、教材研究等の在り方について理解すること、学習指導案の構成、音楽科教育実践の動向等を知り、これらを生かした授業構成ができる力を身に付けることを目標とする。
"
音楽科教育法Ⅱ,"中等科音楽教員として必要な学習指導案の作法、諸民族の音楽等を教材として扱った授業構築等を中心に学ぶ。具体的には、表現や鑑賞を扱った学習指導案作成を行い、学校現場において指導できる力の基礎を身に付ける。この授業は「音楽科教育法Ⅰ」での学習内容をさらに発展させるものとして位置付ける。日本の伝統音楽や世界の諸民族の音楽等の指導の在り方を考察すると共に学習評価の方法等を理解すること、主体的・対話的で深い学びの実現について考察すると共に、学習指導案を作成し、指導実践に繋げることを授業目標とする。
"
音楽科教育法Ⅲ,"中等科音楽教員として授業を行う際に必要な「表現」領域、「鑑賞」領域の授業実践力の向上を念頭におき、模擬授業を中心に進める。具体的には、生徒の主体的・対話的な学びを基にした授業構成や授業構築の力を身に付ける。この授業は、「音楽科教育法Ⅱ」での学習内容をさらに深化させるものとして位置付ける。この授業の目標は、具体的な学習評価の方法等を身に付けると共に、発展的な学習内容の授業について考察すること、模擬授業等の実施を通して、主体的・対話的で深い学びの実現に向けた授業構築の力を身に付けることである。
"
音楽科教育法Ⅳ,"中等科音楽教員として授業を行う際に必要な授業実践力の向上を念頭に、模擬授業を中心に進める。「音楽科教育法Ⅲ」で習得した力を更に深めた授業構築を目指す。具体的には、主体的・対話的で深い学びの実現に向けた授業の吟味・検討、アクティブ・ラーニング等、様々な授業手法を身に付ける。この授業は、「音楽科教育法Ⅲ」の学習内容をさらに充実させるものとして位置付ける。他教科と関連した内容の授業や、発展的な学習内容の授業を構築できる力を身に付ける、模擬授業等の実施を通して、主体的・対話的で深い学びの実現に向けた授業構築の力を身に付けると共に、実践研究の動向等を知り、授業設計に取り組むことを目標とする。
"
音楽科教育実践研究,"中等科音楽で指導しなければならない「歌唱」「器楽」「創作」「鑑賞」の各分野における指導法や各分野どうしの関連について、アクティブ・ラーニング等の手法を取り入れた授業構築を考察する。具体的には「合唱」や「我が国の伝統音楽」「鑑賞」等に関わって、多様な教材、様々な学習形態、ＩＣＴ機器の活用、他教科との関連等についてである。
"
教育原理,"この授業は、次の3つの目標（一般目標）で構成されている。具体的な到達目標は、授業計画のテーマを参照すること。1．教育の基本的概念：教育の基本的概念を身に付けるとともに、教育を成り立たせる諸要因とそれら相互の関係を理解する。2．教育に関する歴史：教育の歴史に関する基礎的知識を身に付け、それらと多様な教育の理念との関わりや過去から現代に至るまでの教育及び学校の変遷を理解する。3．教育に関する思想：教育に関する様々な思想、それらと多様な教育の理念や実際の教育及び学校との関わりを理解する。
"
教職概論,"この授業では、次の2点を目的とする。第一に、教職の意義や教師の役割、職務内容等に関する知識の習得を通じ、教職志望者が教職への理解を深め、将来教職に就くことについて多面的・多角的に考察しながら、動機づけを図ること。第二に、予習課題や事例研究の協議により、自らの教職への意欲・適性等を熟考させるとともに、最終的な進路選択について指導・助言すること。全体をとおして、教育法規や判例からの学びに沿い、学校の日常的な教育活動にも触れながら、分かりやすく学んでいく。
"
教育行政学,"現代の教育行政について、基礎的な知識を身に付けるとともに、それらに関連する学校教育における諸課題を理解する。本授業を通して、教育制度を支える教育行政の理念と仕組みについて、現代の学校をとりまく具体的な諸課題に関連させながら、それに内在する具体的な課題の理解を図れるようにする。学校や教育行政機関の目的とその実現について、経営の観点から理解している。また、社会の状況を理解し、その変化が学校教育にもたらす影響とそこから生じる課題、並びにそれに対応するための教育行政政策の動向を教育関係法規などに基づき理解すること、さらに、学校と地域の連携に関する理解及び学校安全への対応に関する基礎的知識も身に付けることを目標とする。
"
教育心理学,"教職課程履修者の必修授業。教師にとって担当教科を教えることは当然のことであるが、もっと重要な使命は生徒の人間的成長をはかることである。その点で、教師は一人一人の生徒の人生に関わっていると言っても過言ではない。したがって、教師には教科の指導力に加えて、生徒の精神的な発達や人間としての成長を促し育てる力量も求められる。このような教師の責任を果たすために身に付けておきたい知識や教えることに関する考え方などを中心に学ぶ。
"
特別支援教育論,"日本の特別支援教育制度について、特別支援学校と通常学校における相違を中心に、教育課程、授業形態等の観点から解説をする。様々な特別な教育的ニーズを抱える生徒の障害の特性並びに心身の発達および学習上又は生活上の困難について、事例を交えながら解説をする。自立活動について、実態把握から個別の指導計画の作成、具体的な指導から評価についての一連の流れについて説明する。通常学校に在籍する、様々な特別な教育的ニーズを抱える生徒への対応の在り方について、事例やグループ検討を通じて学ぶ。
"
教育課程論,"教育課程（カリキュラム）とは何か、なぜ教科があるのか、そして学級・学校生活や部活など授業以外の様々な活動がなぜ行われているのかを示す。学校教育の目的・意義とその達成の方策を踏まえて、「教育課程」・「教科」・「評価」等の重要概念について検討し、中学校及び高等学校学習指導要領の内容を理解する。我が国の教育課程の歴史的変遷を踏まえつつ、全体構造と学校主体のカリキュラム編成法とマネジメントの意義とその方法について理解し、教育課程の全体構造との関係において各教科、領域の存在意義を捉え、学校の全体教育課程を編成しマネジメントする能力を養うことを目標とする。
"
道徳教育論,"学校における道徳教育は、家庭や地域社会と連携しながら、児童生徒の道徳性の育成を目指す。本科目では、道徳教育の意義や歴史、道徳性の発達論などの理論とともに、道徳教育やその要となる道徳科に対する理解を基盤として、様々な切り口から演習やグループワークを中心としたアクティブラーニングを展開し、実践的な授業力を培うことを目標とする。具体的には、道徳科における目標やそれを具現化する指導計画や実践的な指導方法を理解し、教材研究や学習指導案の作成と模擬授業、評価の在り方等を学習する。
"
総合的な学習の指導法,"総合的な学習の時間及び総合的な探求の時間について、その意義や学習指導要領における目標・内容を理解する。また、主体的・対話的で深い学びを実現するために、具体的にどのような指導内容の計画を立て、どのようにして生徒の学習状況等を把握し、評価等を行えばよいのかについて学習する。この授業の目標は次のとおりである。・総合的な学習の時間及び総合的な探求の時間について、その意義や学習指導要領の目標及び内容、各学校における目標及び内容設定に関しての事項等について理解する。・各教科等と総合的な学習の時間、総合的な探求の時間との関連、年間指導計画作成、主体的・対話的で深い学びの授業実現について理解する。・授業実現に向けての取組み、学習状況の把握・評価方法等について理解する。
"
特別活動論,"特別活動は、児童生徒が学校における様々な構成の集団活動を通して、課題の発見や解決を行い、人間関係形成、社会参画、自己実現ができる力の育成を目指すものである。本講義では、学習指導要領の変遷を追い、特別活動の目標・内容の変化とその背景を明らかにし、今日の子供の特徴から教師の子供達へのかかわり方や指導法を身に付けると共に、特別活動の実践方法や評価の在り方について、ペアワーク・グループワークなどを通して検討していく。
"
教育方法論,"学校教育に求められている諸課題をふまえて、授業実践等の場面で適切な教育方法・技術を活用できることをねらいとする。教授理論に基づいた授業展開、授業評価、地域連携方策はもちろん、近年の教育動向を踏まえ、ICTを活用した効果的な授業、情報モラルの育成についても、実機操作や事例検討を通して、実践的に学修する機会をもつ。ペアワークやグループワークなどを行い、協働して学ぶ場面を多く取り入れ、よりよく学ぶための方法を体験を通して獲得する。
"
生徒・進路指導論,"生徒指導・進路指導の意義、内容、課題を総合的に理解し、実践において求められるガイダンス、カウンセリング、チーム支援等の理論と技法について学習する。生徒指導においては、いじめ、不登校、非行等の問題行動の現状を捉え、その原因・背景についての理解を深めるとともに、様々な課題に対応できる実践的指導力の基盤の形成を図る。また、進路指導・キャリア教育においては、児童生徒の生き方や自己実現に関わるキャリア形成の視点から、その目的、内容、及び、授業や体験学習等における実践の方向性について学習する。
"
生徒・進路指導特論,"かつて不良、非行等の問題行動への対応を中心とした生徒指導は、近年はいじめや不登校問題が中心的問題となり、対象とする問題の範囲はひろがりつつある。そのため、生徒指導の意義や方法も変化を迫られている。教育相談・キャリア教育という領域を含み、専門職との連携においても様々な取り組みが展開している。ICTを活用した教育の展開、家族関係の変化、多様化する子どもたちの状況等を背景とした現代の生徒・進路指導上の諸問題を整理し、コロナ禍の中で幕を開けた2020年代の生徒・進路指導を展望するための視点を考える。
"
教育相談概論,"小中高を問わず、学校では不登校やいじめ、暴力行為など日々さまざまな問題が起こっている。このような児童生徒の気持ちや悩み、かかえている問題を理解するには教師→生徒という上下関係で生徒に相対するのではなく、児童生徒と同じ視点で話を聴き、児童生徒の気持ちを理解することが大切である。このような姿勢を教師が持ってはじめて適切な生徒指導が可能となる。この授業ではさまざまな場面の生徒指導に必要なカウンセリングの知識と生徒に相対する姿勢を身に付けることを目標とする。
"
教育相談特論,"教職課程４年生を対象とした選択科目。この授業は生徒たちの心の問題や教育相談（カウンセリング）に関する資料（新聞記事、映像など）を使用して、個人発表とディスカッションなどをアクティブラーニングを中心に進める。生徒の心の問題の現状を知ると同時に、生徒理解に必要なカウンセリング知識と技法の習得も目的とする。なお、この授業は教職選択科目であるので、授業内容と授業効果の観点から、原則として１５名以内で実施する。
"
教育実習指導,"教員として身に付けるべき知識や技術の習得を目的とする。具体的には、教育実習生としての心構え、教員としての学校現場における指導の実際や校務分掌の把握、教育実習に臨んだ際の教職員や生徒との円滑な人間関係づくり等について学ぶ。また、この授業は下記を達成目標とする。・教員としての服務概要等の理解及び教員としての適格性の認識。・教育実習生としてのあるべき姿の理解。・教員としての実践的指導力の涵養。具体的には、①教員になる上で、自己にとって何が課題であるかの自覚（ア．使命感や責任感、教育的愛情等、イ．社会性や対人関係能力、ウ．生徒理解や学級経営等、エ．教科内容等の指導力、オ．ICT活用力）。②専門知識や技能等の補填。③教職生活を円滑にスタートできる実践力強化。
"
教育実習Ⅰ,"教育実習校での指導の下、自身が目指す校種や教科を軸として、教員として身に付けなければならない様々な実践を積み重ねる。具体的事項として、教科教育はもとより、生徒指導、生活指導、学級経営、進路指導等、教職に関わる内容の実力を養う。中学校での実習期間は概ね３週間から４週間が基本であるが、実習期間についてはこれを上回る場合がある。
"
教育実習Ⅱ,"教育実習校での指導の下、自身が目指す校種や教科を軸として、教員として身に付けなければならない様々な実践を積み重ねる。具体的事項として、教科教育はもとより、生徒指導、生活指導、学級経営、進路指導等、教職に関わる内容の実力を養う。高等学校教諭一種免許状のみの取得である場合、実習期間は概ね２週間が基本であるが、これを上回る場合がある。
"
教職実践演習（中・高）,"この科目は教職課程における講義及び介護等体験、教育実習などを通して、教員として必要な知識技能の修得状況を確認し、より確かなものとするための４年次必修科目であり、主な内容は次の４項目である。①最近の子どもの特性を理解し、児童・生徒との円滑な関係づくりを学ぶ。また、教員としての社会的役割について考える。②教育現場での実践的指導力の育成と向上を図る。③模擬授業等を取り入れ指導力の向上を図る。④学習指導要領に示される教育の情報化に対応できる能力を養成する。
"
介護等体験事前指導Ⅰ,"義務教育の教員免許状（本学の場合は中学校免許状）を取得するために教育職員免許法で義務付けられている介護等体験（実習）を行うに当たって必要な知識と心構えを学ぶための授業である。子どもの発達障害をはじめとして、さまざまな障害について、その特徴を理解すること及び高齢者の心身の特徴について基礎的な知識を学ぶ。また、介護等体験（実習）を実施する特別支援学校や社会福祉施設の特色や特別支援教育制度、高齢化社会の現状などについても知識を深めることを目的とする。
"
介護等体験事前指導Ⅱ,"義務教育の教員免許状（本学の場合は中学校免許状）を取得するために教育職員免許法で義務付けられている介護等体験（特別支援学校２日間と社会福祉施設５日間）に実際に出向く準備をすることを目的とする授業である。「介護等体験事前指導Ⅰ」では特別支援学校や社会福祉施設の特徴を中心に取り上げたが、この授業では実際に介護等体験を実施するにあたっての具体的な手続きの進め方や留意事項、体験中必ず守らなければならない留意事項を学ぶ。
"
